code,name,industry,area,source
600549.SH,厦门钨业,小金属,福建,tushare
600550.SH,保变电气,电气设备,河北,tushare
600551.SH,时代出版,出版业,安徽,tushare
600552.SH,凯盛科技,元器件,安徽,tushare
600556.SH,天下秀,互联网,广西,tushare
600557.SH,康缘药业,中成药,江苏,tushare
600558.SH,大西洋,钢加工,四川,tushare
600559.SH,老白干酒,白酒,河北,tushare
600560.SH,金自天正,电气设备,北京,tushare
600561.SH,江西长运,公共交通,江西,tushare
600562.SH,国睿科技,通信设备,江苏,tushare
600563.SH,法拉电子,元器件,福建,tushare
600566.SH,济川药业,中成药,湖北,tushare
600567.SH,山鹰国际,造纸,安徽,tushare
600568.SH,ST中珠,医疗保健,湖北,tushare
600569.SH,安阳钢铁,普钢,河南,tushare
600570.SH,恒生电子,软件服务,浙江,tushare
600571.SH,信雅达,软件服务,浙江,tushare
600572.SH,康恩贝,中成药,浙江,tushare
600573.SH,惠泉啤酒,啤酒,福建,tushare
600575.SH,淮河能源,火力发电,安徽,tushare
600576.SH,祥源文旅,旅游景点,浙江,tushare
600577.SH,精达股份,电气设备,安徽,tushare
600578.SH,京能电力,火力发电,北京,tushare
600579.SH,中化装备,化工机械,山东,tushare
600580.SH,卧龙电驱,电气设备,浙江,tushare
600581.SH,八一钢铁,普钢,新疆,tushare
600582.SH,天地科技,专用机械,北京,tushare
600583.SH,海油工程,石油开采,天津,tushare
600584.SH,长电科技,半导体,江苏,tushare
600585.SH,海螺水泥,水泥,安徽,tushare
600586.SH,金晶科技,玻璃,山东,tushare
600587.SH,新华医疗,医疗保健,山东,tushare
600588.SH,用友网络,软件服务,北京,tushare
600589.SH,大位科技,软件服务,广东,tushare
600590.SH,泰豪科技,通信设备,江西,tushare
600592.SH,龙溪股份,机械基件,福建,tushare
600593.SH,大连圣亚,旅游景点,辽宁,tushare
600594.SH,益佰制药,中成药,贵州,tushare
600595.SH,中孚实业,铝,河南,tushare
600596.SH,新安股份,化工原料,浙江,tushare
600597.SH,光明乳业,乳制品,上海,tushare
600598.SH,北大荒,种植业,黑龙江,tushare
600599.SH,*ST熊猫,化工原料,湖南,tushare
600600.SH,青岛啤酒,啤酒,山东,tushare
600601.SH,方正科技,元器件,上海,tushare
600602.SH,云赛智联,软件服务,上海,tushare
600603.SH,ST广物,区域地产,四川,tushare
600604.SH,市北高新,园区开发,上海,tushare
600605.SH,汇通能源,房产服务,上海,tushare
600606.SH,绿地控股,全国地产,上海,tushare
600608.SH,*ST沪科,商贸代理,上海,tushare
600609.SH,金杯汽车,汽车配件,辽宁,tushare
600610.SH,中毅达,化工原料,贵州,tushare
600611.SH,大众交通,公共交通,上海,tushare
600612.SH,老凤祥,服饰,上海,tushare
600613.SH,神奇制药,中成药,上海,tushare
600615.SH,丰华股份,铝,重庆,tushare
600616.SH,金枫酒业,红黄酒,上海,tushare
600617.SH,国新能源,供气供热,山西,tushare
600618.SH,氯碱化工,化工原料,上海,tushare
600619.SH,海立股份,家用电器,上海,tushare
600620.SH,天宸股份,综合类,上海,tushare
600621.SH,华鑫股份,证券,上海,tushare
600622.SH,光大嘉宝,区域地产,上海,tushare
600623.SH,华谊集团,化工原料,上海,tushare
600624.SH,复旦复华,化学制药,上海,tushare
600626.SH,申达股份,汽车配件,上海,tushare
600628.SH,新世界,百货,上海,tushare
600629.SH,华建集团,建筑工程,上海,tushare
600630.SH,龙头股份,服饰,上海,tushare
600633.SH,浙数文化,互联网,浙江,tushare
600635.SH,大众公用,供气供热,上海,tushare
600636.SH,*ST国化,文教休闲,上海,tushare
600637.SH,东方明珠,影视音像,上海,tushare
600638.SH,新黄浦,区域地产,上海,tushare
600639.SH,浦东金桥,园区开发,上海,tushare
600640.SH,国脉文化,影视音像,上海,tushare
600641.SH,万业企业,区域地产,上海,tushare
600642.SH,申能股份,火力发电,上海,tushare
600643.SH,爱建集团,多元金融,上海,tushare
600644.SH,乐山电力,水力发电,四川,tushare
600645.SH,中源协和,医疗保健,天津,tushare
600648.SH,外高桥,园区开发,上海,tushare
600649.SH,城投控股,区域地产,上海,tushare
600650.SH,锦江在线,公共交通,上海,tushare
600651.SH,飞乐音响,电器仪表,上海,tushare
600653.SH,申华控股,汽车服务,辽宁,tushare
600654.SH,中安科,仓储物流,湖北,tushare
600655.SH,豫园股份,百货,上海,tushare
600657.SH,信达地产,全国地产,北京,tushare
600658.SH,电子城,园区开发,北京,tushare
600660.SH,福耀玻璃,汽车配件,福建,tushare
600661.SH,昂立教育,文教休闲,上海,tushare
600662.SH,外服控股,文教休闲,上海,tushare
600663.SH,陆家嘴,园区开发,上海,tushare
600664.SH,哈药股份,化学制药,黑龙江,tushare
600665.SH,天地源,全国地产,陕西,tushare
600666.SH,奥瑞德,元器件,黑龙江,tushare
600667.SH,太极实业,半导体,江苏,tushare
600668.SH,尖峰集团,水泥,浙江,tushare
600671.SH,天目药业,中成药,浙江,tushare
600673.SH,东阳光,综合类,广东,tushare
600674.SH,川投能源,水力发电,四川,tushare
600675.SH,中华企业,区域地产,上海,tushare
600676.SH,交运股份,汽车配件,上海,tushare
600678.SH,四川金顶,水泥,四川,tushare
600679.SH,上海凤凰,文教休闲,上海,tushare
600681.SH,百川能源,供气供热,湖北,tushare
600682.SH,南京新百,生物制药,江苏,tushare
600683.SH,京投发展,区域地产,浙江,tushare
600684.SH,珠江股份,区域地产,广东,tushare
600685.SH,中船防务,船舶,广东,tushare
600686.SH,金龙汽车,汽车整车,福建,tushare
600688.SH,上海石化,石油加工,上海,tushare
600689.SH,上海三毛,综合类,上海,tushare
600690.SH,海尔智家,家用电器,山东,tushare
600691.SH,阳煤化工,农药化肥,山西,tushare
600692.SH,亚通股份,区域地产,上海,tushare
600693.SH,东百集团,百货,福建,tushare
600694.SH,大商股份,百货,辽宁,tushare
600696.SH,*ST岩石,白酒,上海,tushare
600697.SH,欧亚集团,百货,吉林,tushare
600698.SH,湖南天雁,汽车配件,湖南,tushare
600699.SH,均胜电子,汽车配件,浙江,tushare
600702.SH,舍得酒业,白酒,四川,tushare
600703.SH,三安光电,半导体,湖北,tushare
600704.SH,物产中大,仓储物流,浙江,tushare
600706.SH,曲江文旅,旅游景点,陕西,tushare
600707.SH,彩虹股份,元器件,陕西,tushare
600708.SH,光明地产,全国地产,上海,tushare
600710.SH,苏美达,商贸代理,江苏,tushare
600711.SH,盛屯矿业,小金属,福建,tushare
600712.SH,南宁百货,百货,广西,tushare
600713.SH,南京医药,医药商业,江苏,tushare
600714.SH,金瑞矿业,化工原料,青海,tushare
600715.SH,文投控股,影视音像,北京,tushare
600716.SH,凤凰股份,区域地产,江苏,tushare
600717.SH,天津港,港口,天津,tushare
600718.SH,东软集团,软件服务,辽宁,tushare
600719.SH,大连热电,供气供热,辽宁,tushare
600720.SH,中交设计,建筑工程,甘肃,tushare
600721.SH,百花医药,生物制药,新疆,tushare
600722.SH,金牛化工,化工原料,河北,tushare
600724.SH,宁波富达,综合类,浙江,tushare
600725.SH,云维股份,商贸代理,云南,tushare
600726.SH,华电能源,火力发电,黑龙江,tushare
600727.SH,鲁北化工,化工原料,山东,tushare
600728.SH,佳都科技,软件服务,广东,tushare
600729.SH,重庆百货,百货,重庆,tushare
600730.SH,中国高科,文教休闲,北京,tushare
600731.SH,湖南海利,农药化肥,湖南,tushare
600732.SH,爱旭股份,电气设备,上海,tushare
600733.SH,北汽蓝谷,汽车整车,北京,tushare
600734.SH,实达集团,软件服务,福建,tushare
600735.SH,新华锦,服饰,山东,tushare
600736.SH,苏州高新,园区开发,江苏,tushare
600737.SH,中粮糖业,食品,新疆,tushare
600738.SH,丽尚国潮,百货,甘肃,tushare
600739.SH,辽宁成大,生物制药,辽宁,tushare
600740.SH,山西焦化,焦炭加工,山西,tushare
600741.SH,华域汽车,汽车配件,上海,tushare
600742.SH,富维股份,汽车配件,吉林,tushare
600743.SH,华远控股,区域地产,北京,tushare
600744.SH,华银电力,火力发电,湖南,tushare
600745.SH,闻泰科技,半导体,湖北,tushare
600746.SH,江苏索普,化工原料,江苏,tushare
600748.SH,上实发展,全国地产,上海,tushare
600749.SH,西藏旅游,旅游景点,西藏,tushare
600750.SH,江中药业,中成药,江西,tushare
600751.SH,海航科技,水运,天津,tushare
600753.SH,*ST海钦,商贸代理,福建,tushare
600754.SH,锦江酒店,酒店餐饮,上海,tushare
600755.SH,厦门国贸,仓储物流,福建,tushare
600756.SH,浪潮软件,软件服务,山东,tushare
600757.SH,长江传媒,出版业,湖北,tushare
600758.SH,辽宁能源,煤炭开采,辽宁,tushare
600759.SH,洲际油气,石油开采,海南,tushare
600760.SH,中航沈飞,航空,山东,tushare
600761.SH,安徽合力,工程机械,安徽,tushare
600763.SH,通策医疗,医疗保健,浙江,tushare
600764.SH,中国海防,船舶,北京,tushare
600765.SH,中航重机,航空,贵州,tushare
600768.SH,宁波富邦,铝,浙江,tushare
600769.SH,祥龙电业,水务,湖北,tushare
600770.SH,综艺股份,综合类,江苏,tushare
600771.SH,广誉远,中成药,山西,tushare
600773.SH,西藏城投,区域地产,西藏,tushare
600774.SH,汉商集团,化学制药,湖北,tushare
600775.SH,南京熊猫,通信设备,江苏,tushare
600776.SH,东方通信,通信设备,浙江,tushare
600777.SH,*ST新潮,石油开采,山东,tushare
600778.SH,友好集团,百货,新疆,tushare
600779.SH,水井坊,白酒,四川,tushare
600780.SH,通宝能源,火力发电,山西,tushare
600782.SH,新钢股份,普钢,江西,tushare
600783.SH,鲁信创投,专用机械,山东,tushare
600784.SH,鲁银投资,综合类,山东,tushare
600785.SH,新华百货,百货,宁夏,tushare
600787.SH,中储股份,仓储物流,天津,tushare
600789.SH,鲁抗医药,化学制药,山东,tushare
600790.SH,轻纺城,商品城,浙江,tushare
600791.SH,京能置业,全国地产,北京,tushare
600792.SH,云煤能源,焦炭加工,云南,tushare
600793.SH,宜宾纸业,造纸,四川,tushare
600794.SH,保税科技,仓储物流,江苏,tushare
600795.SH,国电电力,火力发电,辽宁,tushare
600796.SH,钱江生化,环境保护,浙江,tushare
600797.SH,浙大网新,软件服务,浙江,tushare
600798.SH,宁波海运,水运,浙江,tushare
600800.SH,渤海化学,化工原料,天津,tushare
600801.SH,华新水泥,水泥,湖北,tushare
600802.SH,福建水泥,水泥,福建,tushare
600803.SH,新奥股份,供气供热,河北,tushare
600805.SH,悦达投资,综合类,江苏,tushare
600807.SH,济高发展,医疗保健,山东,tushare
600808.SH,马钢股份,普钢,安徽,tushare
600809.SH,山西汾酒,白酒,山西,tushare
600810.SH,神马股份,化纤,河南,tushare
600812.SH,华北制药,化学制药,河北,tushare
600814.SH,杭州解百,百货,浙江,tushare
600815.SH,厦工股份,工程机械,福建,tushare
600816.SH,建元信托,多元金融,上海,tushare
600817.SH,宇通重工,专用机械,河南,tushare
600818.SH,中路股份,文教休闲,上海,tushare
600819.SH,耀皮玻璃,玻璃,上海,tushare
600820.SH,隧道股份,建筑工程,上海,tushare
600821.SH,金开新能,新型电力,天津,tushare
600822.SH,上海物贸,汽车服务,上海,tushare
600824.SH,益民集团,百货,上海,tushare
600825.SH,新华传媒,出版业,上海,tushare
600826.SH,兰生股份,文教休闲,上海,tushare
600827.SH,百联股份,超市连锁,上海,tushare
600828.SH,茂业商业,百货,四川,tushare
600829.SH,人民同泰,医药商业,黑龙江,tushare
600830.SH,香溢融通,多元金融,浙江,tushare
600831.SH,ST广网,影视音像,陕西,tushare
600833.SH,第一医药,医药商业,上海,tushare
600834.SH,申通地铁,公共交通,上海,tushare
600835.SH,上海机电,运输设备,上海,tushare
600838.SH,上海九百,百货,上海,tushare
600839.SH,四川长虹,家用电器,四川,tushare
600841.SH,动力新科,汽车配件,上海,tushare
600843.SH,上工申贝,纺织机械,上海,tushare
600844.SH,金煤科技,化工原料,内蒙,tushare
600845.SH,宝信软件,软件服务,上海,tushare
600846.SH,同济科技,建筑工程,上海,tushare
600847.SH,万里股份,电气设备,重庆,tushare
600848.SH,上海临港,园区开发,上海,tushare
600850.SH,电科数字,软件服务,上海,tushare
600851.SH,海欣股份,化学制药,上海,tushare
600853.SH,龙建股份,建筑工程,黑龙江,tushare
600854.SH,春兰股份,家用电器,江苏,tushare
600855.SH,航天长峰,专用机械,北京,tushare
600857.SH,宁波中百,百货,浙江,tushare
600858.SH,银座股份,百货,山东,tushare
600859.SH,王府井,百货,北京,tushare
600860.SH,京城股份,专用机械,北京,tushare
600861.SH,北京人力,文教休闲,北京,tushare
600862.SH,中航高科,航空,江苏,tushare
600863.SH,内蒙华电,火力发电,内蒙,tushare
600864.SH,哈投股份,证券,黑龙江,tushare
600865.SH,百大集团,百货,浙江,tushare
600866.SH,星湖科技,饲料,广东,tushare
600867.SH,通化东宝,生物制药,吉林,tushare
600868.SH,梅雁吉祥,水力发电,广东,tushare
600869.SH,远东股份,电气设备,青海,tushare
600871.SH,石化油服,石油开采,北京,tushare
600872.SH,中炬高新,食品,广东,tushare
600873.SH,梅花生物,食品,西藏,tushare
600874.SH,创业环保,环境保护,天津,tushare
600875.SH,东方电气,电气设备,四川,tushare
600876.SH,凯盛新能,玻璃,河南,tushare
600877.SH,电科芯片,半导体,重庆,tushare
600879.SH,航天电子,航空,湖北,tushare
600880.SH,博瑞传播,广告包装,四川,tushare
600881.SH,亚泰集团,综合类,吉林,tushare
600882.SH,妙可蓝多,乳制品,上海,tushare
600883.SH,博闻科技,种植业,云南,tushare
600884.SH,杉杉股份,电气设备,浙江,tushare
600885.SH,宏发股份,电气设备,湖北,tushare
600886.SH,国投电力,水力发电,北京,tushare
600887.SH,伊利股份,乳制品,内蒙,tushare
600888.SH,新疆众和,铝,新疆,tushare
600889.SH,南京化纤,化纤,江苏,tushare
600892.SH,*ST大晟,互联网,深圳,tushare
600893.SH,航发动力,航空,陕西,tushare
600894.SH,广日股份,运输设备,广东,tushare
600895.SH,张江高科,园区开发,上海,tushare
600897.SH,厦门空港,机场,福建,tushare
600900.SH,长江电力,水力发电,北京,tushare
600901.SH,江苏金租,多元金融,江苏,tushare
600903.SH,贵州燃气,供气供热,贵州,tushare
600905.SH,三峡能源,新型电力,北京,tushare
600906.SH,财达证券,证券,河北,tushare
600908.SH,无锡银行,银行,江苏,tushare
600909.SH,华安证券,证券,安徽,tushare
600916.SH,中国黄金,服饰,北京,tushare
600917.SH,重庆燃气,供气供热,重庆,tushare
600918.SH,中泰证券,证券,山东,tushare
600919.SH,江苏银行,银行,江苏,tushare
600925.SH,苏能股份,煤炭开采,江苏,tushare
600926.SH,杭州银行,银行,浙江,tushare
600927.SH,永安期货,多元金融,浙江,tushare
600928.SH,西安银行,银行,陕西,tushare
600929.SH,雪天盐业,食品,湖南,tushare
600930.SH,华电新能,新型电力,福建,tushare
600933.SH,爱柯迪,汽车配件,浙江,tushare
600935.SH,华塑股份,化工原料,安徽,tushare
600936.SH,广西广电,影视音像,广西,tushare
600938.SH,中国海油,石油开采,北京,tushare
600939.SH,重庆建工,建筑工程,重庆,tushare
600941.SH,中国移动,电信运营,北京,tushare
600955.SH,维远股份,化工原料,山东,tushare
600956.SH,新天绿能,供气供热,河北,tushare
600958.SH,东方证券,证券,上海,tushare
600959.SH,江苏有线,影视音像,江苏,tushare
600960.SH,渤海汽车,汽车配件,山东,tushare
600961.SH,株冶集团,铅锌,湖南,tushare
600962.SH,国投中鲁,软饮料,北京,tushare
600963.SH,岳阳林纸,造纸,湖南,tushare
600965.SH,福成股份,农业综合,河北,tushare
600966.SH,博汇纸业,造纸,山东,tushare
600967.SH,内蒙一机,运输设备,内蒙,tushare
600968.SH,海油发展,石油开采,北京,tushare
600969.SH,郴电国际,水力发电,湖南,tushare
600970.SH,中材国际,建筑工程,江苏,tushare
600971.SH,恒源煤电,煤炭开采,安徽,tushare
600973.SH,宝胜股份,电气设备,江苏,tushare
600975.SH,新五丰,农业综合,湖南,tushare
600976.SH,健民集团,中成药,湖北,tushare
600977.SH,中国电影,影视音像,北京,tushare
600979.SH,广安爱众,水力发电,四川,tushare
600980.SH,北矿科技,专用机械,北京,tushare
600981.SH,汇鸿集团,商贸代理,江苏,tushare
600982.SH,宁波能源,供气供热,浙江,tushare
600983.SH,惠而浦,家用电器,安徽,tushare
600984.SH,建设机械,工程机械,陕西,tushare
600985.SH,淮北矿业,煤炭开采,安徽,tushare
600986.SH,浙文互联,互联网,浙江,tushare
600987.SH,航民股份,纺织,浙江,tushare
600988.SH,赤峰黄金,黄金,内蒙,tushare
600989.SH,宝丰能源,化工原料,宁夏,tushare
600990.SH,四创电子,通信设备,安徽,tushare
600992.SH,贵绳股份,钢加工,贵州,tushare
600993.SH,马应龙,中成药,湖北,tushare
600995.SH,南网储能,水力发电,云南,tushare
600996.SH,贵广网络,影视音像,贵州,tushare
600997.SH,开滦股份,焦炭加工,河北,tushare
600998.SH,九州通,医药商业,湖北,tushare
600999.SH,招商证券,证券,深圳,tushare
601000.SH,唐山港,港口,河北,tushare
