symbol,price,Volume,turnover,blue_daily,max_blue_daily,blue_days,latest_day_blue_value,blue_weekly,max_blue_weekly,blue_weeks,latest_week_blue_value,has_day_week_blue,day_heima_count,week_heima_count,day_juedi_count,week_juedi_count,has_day_heima,has_week_heima,has_day_juedi,has_week_juedi,latest_cci_daily,latest_cci_weekly,company_name
AISP,2.955,353498.0,104.458659,0.0,57.41844925277684,0,0,198.1309343397618,198.1309343397618,2,198.1309343397618,False,1,1,1,0,True,True,True,False,-108.36189258209934,-96.86962666352612,"Airship AI Holdings, Inc. Class A Common Stock"
LX,3.185,1085793.0,345.8250705,0.0,69.11018257054393,0,0,148.0462252007686,148.0462252007686,4,148.0462252007686,False,0,1,1,0,False,True,True,False,-94.20838027791171,-101.54804255380813,LexinFintech Holdings Ltd. American Depositary Shares
ATUS,1.79,3837978.0,686.998062,0.0,87.75903748550196,0,0,0.0,200.00000000000003,2,200.00000000000003,False,0,1,1,1,False,True,True,True,-102.7204399395603,-158.78080631462106,"Altice USA, Inc. Class A Common Stock"
CNS,63.46,75102.0,476.597292,0.0,0.0,0,0,0.0,173.97039992905886,2,147.78030266971996,False,0,1,0,0,False,True,False,False,106.82815301019627,-51.36096631771815,Cohen & Steers Inc.
HOG,21.09,1056604.0,2228.377836,0.0,119.87385087171978,0,0,147.40619603546148,147.40619603546148,2,147.40619603546148,False,0,0,0,1,False,False,False,True,-94.00349932251757,-138.76338412154,"Harley-Davidson, Inc."
DOCS,43.515,1284662.0,5590.206693,0.0,151.521468942946,0,0,169.71379871201438,169.71379871201438,4,169.71379871201438,False,0,1,0,0,False,True,False,False,-71.9124226639436,-98.02368670924382,"Doximity, Inc."
AXDX,0.034,67483332.0,229.44332880000002,63.213371754220105,63.213371754220105,0,0,166.75254816445454,166.75254816445454,2,166.75254816445454,False,1,1,1,1,True,True,True,True,-118.54099955889401,-153.05112304512184,"Accelerate Diagnostics, Inc."
INBS,6.808,270293.0,184.0154744,0.0,109.62178993202939,0,0,155.10398638743962,164.62479918577213,3,155.10398638743962,False,0,0,1,0,False,False,True,False,11.027429423880237,-84.70837715178781,Intelligent Bio Solutions Inc. Common Stock
TSLQ,17.2677,23557887.0,40679.05253499,0.0,76.6498838695197,0,0,200.0,200.0,2,200.0,False,1,0,1,1,True,False,True,True,-138.8371254676031,-188.38144060506215,Investment Managers Series Trust II Tradr 2X Short TSLA Daily ETF
ZAPP,0.1548,13663074.0,211.50438552,62.611521674014924,62.611521674014924,0,0,0.0,200.0,3,200.0,False,0,0,1,1,False,False,True,True,-152.45554860939484,-193.64704729503248,Zapp Electric Vehicles Group Limited Ordinary Shares
MSTU,9.59,9003467.0,8634.324853,0.0,0.0,0,0,0.0,200.0,2,200.0,False,1,0,1,1,True,False,True,True,-112.8728030387275,-86.48665375663894,T-Rex 2X Long MSTR Daily Target ETF
CDX,22.441,57824.0,129.7628384,0.0,0.0,0,0,0.0,157.23669415217594,3,157.23669415217594,False,0,1,0,1,False,True,False,True,-7.127242236396492,-117.29081650247574,Simplify High Yield PLUS Credit Hedge ETF
MSTY,31.4,1018814.0,3199.0759599999997,59.989638144084324,59.989638144084324,0,0,200.0,200.0,3,200.0,False,1,0,1,0,True,False,True,False,-124.54908558048733,-91.75647143421851,YieldMax MSTR Option Income Strategy ETF
MSS,0.412,16622485.0,684.846382,100.17800169080162,100.17800169080162,0,0,200.0,200.0,2,200.0,False,0,0,1,0,False,False,True,False,-171.89104156317273,-79.43939393939394,Maison Solutions Inc. Class A Common Stock
PHR,16.37,433440.0,709.54128,0.0,0.0,0,0,0.0,152.99099830710517,2,151.89847822884929,False,0,1,0,1,False,True,False,True,-57.18900186969036,-174.90624665166612,"Phreesia, Inc."
NOW,153.725,5619492.0,86385.64077,48.07943919564529,48.07943919564529,0,0,184.2815290992855,184.2815290992855,2,184.2815290992855,False,0,1,1,1,False,True,True,True,-129.3555597975994,-127.98263925259735,"ServiceNow, Inc."
ESTC,77.515,591553.0,4585.4230795,0.0,0.0,0,0,0.0,152.36045267855962,2,152.36045267855962,False,0,0,0,1,False,False,False,True,76.92725777072741,-73.44164359179065,Elastic N.V.
LAZR,0.20545,16059809.0,329.948775905,0.0,97.82991002353658,0,0,197.28773777836673,200.0,4,197.28773777836673,False,0,1,1,1,False,True,True,True,-150.6215936399654,-127.83295478472007,"Luminar Technologies, Inc. Class A Common Stock"
